,0
3675,恒大曹家巷广场
3676,金沙国际花园
3677,城市绿舟花园
3678,中南樾府
3679,蓝光富丽城
3680,凤栖桐
3681,抚琴西北街3号院
3682,万科金域西岭
3683,恒大西锦城
3684,欣园二期
3685,保利梧桐语
3686,白鸽岛尚
3687,首开龙湖紫宸
3688,金城丽景
3689,兴元花园
3690,炎华置信花千集
3691,北京城建龙樾熙城
3692,泰基花语廊
3693,金牛万达c组团
3694,旭辉江山和鸣
3695,金房星座
3696,金域港湾
3697,银沙新居
3698,金牛万达d组团
3699,瑞安城中汇
3700,保利堂悦
3701,德商新希望·国宾锦麟天玺
3702,唯特郡
3703,芙蓉华庭
3704,华侨城天鹅堡
3705,禾嘉利好
3706,九里西苑C区
3707,华侨城原岸
3708,华侨城天鹅堡
3709,金牛万达d组团
3710,营和街9号院
3711,龙湖上城
3712,青房尚瑞天韵
3713,蓝光富丽碧蔓汀
3714,远洋朗郡
3715,恒大曹家巷广场
3716,金牛万达d组团
3717,一环路北三段2号院
3718,阳曦芙蓉城
3719,恒大曹家巷广场
3720,水晶花园
3721,华侨城原岸
3722,北斗七星城
3723,德意馨苑
3724,安居苑
3725,悦民苑
3726,西城公馆
3727,金都花园
3728,旭辉江山和鸣
3729,正成拉斐
3730,曹家巷恒大雅苑
3731,沙河凤凰城
3732,佳乐云锦阁
3733,德商新希望·国宾锦麟天玺
3734,金地嘉年华城
3735,保利公园里
3736,龙门镇
3737,金沙国际花园
3738,金牛花园
3739,恒大曹家巷广场
3740,旭辉江山和鸣
3741,凯丽豪景
3742,龙湖源著
3743,德商新希望·国宾锦麟天玺
3744,旭辉江山和鸣
3745,金牛万达a组团
3746,旭辉江山和鸣
3747,恒大西锦城
3748,城市绿舟花园
3749,北站东二路11号院
3750,远洋朗郡
3751,恒业星园
3752,双水康城A区
3753,华侨城纯水岸一期
3754,马鞍东路社区
3755,首开龙湖紫宸
3756,星辉西路8号院
3757,佳乐云锦阁
3758,营康西路184号院
3759,中南樾府
3760,泉水南苑
3761,交大智能六期
3762,西延锦绣
3763,正成拉斐
3764,恒大曹家巷广场
3765,荣光巷1号院
3766,恒大曹家巷广场
3767,中环西岸观邸
3768,中环西岸观邸
3769,恒大曹家巷广场
3770,檀香花园
3771,恒大曹家巷广场
3772,府河苑
3773,锦汇花园
3774,智慧康城
3775,金牛花园
3776,中南樾府
3777,营门口路18号院
3778,北辰花园
3779,一品荷花
3780,和谐家园
3781,龙湖上城
3782,保利梧桐语
3783,星辉西路8号院
3784,中南樾府
3785,首开龙湖紫宸
3786,金都花园
3787,金牛万达c组团
3788,华侨城纯水岸三期
3789,翠堤雅筑
3790,营康西路184号院
3791,卓越云际
3792,和谐家园
3793,恒大曹家巷广场
3794,绿地世纪城
3795,水晶花园
3796,德商新希望·国宾锦麟天玺
3797,华侨城纯水岸三期
3798,华侨城纯水岸一期
3799,西线阳光
3800,锦城世家
3801,龙湖北城天街一期
3802,飞大壹号广场
3803,绿杨新邨
3804,金地嘉年华城
3805,华西园
3806,华侨城原岸
3807,金地嘉年华城
3808,中环西岸观邸
3809,华宇锦城名都
3810,恒大曹家巷广场
3811,中南樾府
3812,纯溪公寓
3813,黄忠二期
3814,成勘苑
3815,华侨城纯水岸二期
3816,水晶花园
3817,恒大曹家巷广场
3818,恒大西锦城
3819,华侨城东岸
3820,华侨城原岸
3821,华侨城纯水岸三期
3822,上层建筑
3823,华侨城东岸
3824,三和花园
3825,新和理想家
3826,旭辉江山和鸣
3827,华侨城东岸
3828,禾嘉利好
3829,青房尚瑞天韵
3830,中环西岸观邸
3831,金牛万达b组团
3832,金都花园
3833,华侨城纯水岸一期
3834,芙华新大陆
3835,金牛花园
3836,佳乐云锦阁
3837,恒大西锦城
3838,华宇锦城名都
3839,金城商住楼
3840,首开龙湖紫宸
3841,恒大曹家巷广场
3842,新熙门
3843,华侨城东岸
3844,电建地产洺悦玺
3845,佳乐云锦阁
3846,福祥家园瑞康苑
3847,润芝园
3848,龙湖上城
3849,同兴小区
3850,蓝光富丽碧蔓汀
3851,凯丽豪景
3852,华侨城天鹅堡
3853,金房水韵天府
3854,华侨城东岸
3855,卓越云际
3856,恒大曹家巷广场
3857,恒大曹家巷广场
3858,同兴小区
3859,迎宾大道一号
3860,金牛花园
3861,锋尚阳光
3862,阳曦芙蓉城
3863,保利梧桐语
3864,金牛万达d组团
3865,炎华置信花千集
3866,中环西岸观邸
3867,龙湖北城天街一期
3868,星辉西路8号院
3869,悦民苑
3870,平福里
3871,华侨城东岸
3872,首开龙湖紫宸
3873,蓝光富丽城
3874,华侨城天鹅堡
3875,西西里一期
3876,沙河凤凰城
3877,龙湖西宸原著
3878,水岸汇景
3879,银沙北街91号院
3880,金房苑月圆
3881,金牛万达c组团
3882,红旗巷5号院
3883,抚琴街南二巷小区
3884,益民苑
3885,金牛万达d组团
3886,万科国宾润园
3887,西西里一期
3888,电建地产洺悦府
3889,阳曦芙蓉城
3890,旭辉江山和鸣
3891,马鞍北路51号院
3892,旭辉江山和鸣
3893,欣园二期
3894,紫金花园
3895,华侨城纯水岸二期
3896,平福路92号院
3897,尚锦城
3898,绿地世纪城
3899,卓越云际
3900,曹家巷恒大雅苑
3901,攀乐苑
3902,普罗旺斯
3903,西线阳光
3904,首开龙湖紫宸
3905,新桥逸景B区
3906,欣民苑
3907,西西里二期
3908,瑞安城中汇
3909,华宇锦城名都
3910,华侨城纯水岸二期
3911,营和街17号院
3912,中南樾府
3913,正成拉斐
3914,金泉阳光雅新苑
3915,欣园二期
3916,德意馨苑
3917,格林尚元丽舍
3918,天羽揽月
3919,金牛万达d组团
3920,万科加州湾
3921,瑞安城中汇
3922,水晶花园
3923,汇融名城
3924,福林公寓
3925,龙湖北城天街一期
3926,卓越云际
3927,西西里二期
3928,禾嘉利好
3929,华侨城纯水岸三期
3930,金牛万达b组团
3931,红旗巷5号院
3932,一品荷花
3933,西线阳光
3934,华侨城纯水岸一期
3935,德意馨苑
3936,恒大曹家巷广场
3937,华侨城纯水岸一期
3938,中环西岸观邸
3939,香山苑
3940,中南樾府
3941,中南樾府
3942,金牛万达a组团
3943,瑞安城中汇
3944,华侨城原岸
3945,碧桂园城市花园
3946,保利两河森林别墅
3947,电建地产洺悦府
3948,华侨城纯水岸三期
3949,瑞安城中汇
3950,蓝光富丽碧蔓汀
3951,恒大曹家巷广场
3952,绿地世纪城
3953,旭辉江山和鸣
3954,万科金域西岭
3955,华侨城东岸
3956,千和馨城
3957,泰来小区
3958,远洋朗郡
3959,锦城世家
3960,佳乐云锦阁
3961,旭辉江山和鸣
3962,中南樾府
3963,飞大壹号广场
3964,锦城世家
3965,炎华置信花千集
3966,恒大西锦城
3967,恒大曹家巷广场
3968,西西里一期
3969,绿地世纪城
3970,瑞安城中汇
3971,华侨城纯水岸208区
3972,和睦人家三期
3973,西西里一期
3974,星辉中路10号院
3975,恒大曹家巷广场
3976,金牛万达d组团
3977,禾嘉利好
3978,恒大曹家巷广场
3979,佳乐云锦阁
3980,汇融名城
3981,德商新希望·国宾锦麟天玺
3982,德商新希望·国宾锦麟天玺
3983,瑞升城北橡树林
3984,金地嘉年华城
3985,芙蓉华庭
3986,远洋朗郡
3987,千和银杏
3988,华侨城原岸
3989,金地嘉年华城
3990,锦城世家
3991,蓝光公园悦府
3992,新天地
3993,金都花园
3994,祥和苑(金牛)
