,小区名称,百度经度,百度纬度
3224,绿地世纪城,104.08655387042825,30.726461867199223
3225,和谐家园,104.01552045205729,30.706561318367196
3226,中南樾府,104.09775996217357,30.79602282702288
3227,华侨城纯水岸三期,104.03362292503326,30.725361137095557
3228,龙湖西宸原著,104.02404016117501,30.71033156039609
3229,西西里二期,104.02586812305726,30.707751765602286
3230,檀香花园,104.01521080614799,30.70996914360457
3231,百寿路9号院,104.04235023345265,30.6767923351543
3232,西城映画,104.0115297298292,30.713776275365785
3233,中加水岸,104.05055445677696,30.72565124120615
3234,恒大西锦城,104.01731643426338,30.714818304524716
3235,泰逸美景,104.01291303048403,30.710869400214538
3236,恒大曹家巷广场,104.09733802807553,30.67911645045435
3237,金科苑中街103号院,103.99268834218142,30.715790426055097
3238,保利公园里,104.05740358713781,30.697356042874134
3239,汇融名城,104.05740358713781,30.697356042874134
3240,龙湖北城天街二期,104.07075043074396,30.717113057134025
3241,华侨城原岸,104.04996157514039,30.73362472333543
3242,金地嘉年华城,104.01480100546249,30.702326957091405
3243,碧桂园城市花园,104.10254101358932,30.772605045304726
3244,蓝色空间,104.04371296201299,30.715370555963908
3245,和谐家园,104.01552045205729,30.706561318367196
3246,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
3247,尚锦城,104.08931759716025,30.695376242758922
3248,高家庄赞城,104.05740358713781,30.697356042874134
3249,华侨城原岸,104.04996157514039,30.73362472333543
3250,佳乐云锦阁,104.076646997942,30.729094860200814
3251,金牛万达广场,104.0810619000319,30.692654435850304
3252,保利公园里,104.05740358713781,30.697356042874134
3253,檀香花园,104.01521080614799,30.70996914360457
3254,华侨城原岸,104.04996157514039,30.73362472333543
3255,西西里二期,104.02586812305726,30.707751765602286
3256,远洋朗郡,103.98645101626275,30.72134421435084
3257,金地嘉年华城,104.01480100546249,30.702326957091405
3258,天地芳苑,104.05258399841566,30.711400872089243
3259,金牛花园,103.99811488449595,30.71575709126217
3260,府河苑,104.09560304081354,30.67680067403852
3261,华侨城原岸,104.04996157514039,30.73362472333543
3262,首开龙湖紫宸,104.03919295817843,30.70579189778465
3263,炎华置信花千集,104.07305700980191,30.69215585521525
3264,天合凯旋港,104.07800604434804,30.68513259470743
3265,抚琴西南路14号院,104.04305603119353,30.683315903926697
3266,平福里,104.09495599135472,30.690927015973497
3267,青房尚瑞天韵,104.00934028980973,30.706790466640694
3268,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
3269,惠民苑,104.02267204188333,30.69041755701243
3270,人和逸景,104.04684661095399,30.69187263665468
3271,华欣园,104.09219918157514,30.682538454076838
3272,绿地世纪城,104.08655387042825,30.726461867199223
3273,旭辉江山和鸣,104.05740358713781,30.697356042874134
3274,金牛万达a组团,104.0810619000319,30.692654435850304
3275,华侨城纯水岸一期,104.03469496282887,30.72329584663474
3276,西城公馆,104.03481300017287,30.702389900881233
3277,首开龙湖紫宸,104.03919295817843,30.70579189778465
3278,白鸽岛尚,104.00222166779592,30.713962017411085
3279,交大众合华庭,104.05009326672815,30.711378827747218
3280,华侨城东岸,104.05005993959374,30.733616963050707
3281,星辉西路8号院,104.08251697529694,30.684953862065715
3282,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
3283,金城商住楼,104.05740358713781,30.697356042874134
3284,恒大曹家巷广场,104.09733802807553,30.67911645045435
3285,金科苑路27号院,103.99408689067396,30.716818669498664
3286,旭辉江山和鸣,104.05740358713781,30.697356042874134
3287,曹家巷恒大雅苑,104.09413934181559,30.680658976142567
3288,凯瑞花都,104.04524205765208,30.69133337004645
3289,中南樾府,104.09775996217357,30.79602282702288
3290,远洋朗郡,103.98645101626275,30.72134421435084
3291,金色池塘,104.01751235469511,30.702975215994275
3292,正成拉斐,104.00487598091681,30.724537152794277
3293,中南樾府,104.09775996217357,30.79602282702288
3294,万科锦西润园,104.00130476736189,30.71503183177756
3295,华侨城东岸,104.05005993959374,30.733616963050707
3296,抚琴西路4号院,104.04643042601121,30.68268799700383
3297,阳曦芙蓉城,104.02292401657887,30.704715226415807
3298,金都花园,104.01938100981697,30.697944105942128
3299,绿地世纪城,104.08655387042825,30.726461867199223
3300,金牛万达d组团,104.08233560741448,30.693284451104617
3301,汇融名城,104.05740358713781,30.697356042874134
3302,华侨城东岸,104.05005993959374,30.733616963050707
3303,金地嘉年华城,104.01480100546249,30.702326957091405
3304,瑞安城中汇,104.09805469621138,30.698848590337068
3305,恒大曹家巷广场,104.09733802807553,30.67911645045435
3306,华西园,104.09362964326924,30.68346886195643
3307,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
3308,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
3309,龙门镇,104.05740358713781,30.697356042874134
3310,营福巷84号院,104.04499963823223,30.69258260259033
3311,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
3312,阳曦芙蓉城,104.02292401657887,30.704715226415807
3313,恒大曹家巷广场,104.09733802807553,30.67911645045435
3314,水岸汇景,104.04138545243663,30.701488555170624
3315,中南樾府,104.09775996217357,30.79602282702288
3316,香山苑,104.09396839427706,30.69670998446406
3317,华侨城纯水岸二期,104.03396994045177,30.720210284163198
3318,德意馨苑,104.0158459979741,30.701653206072645
3319,德意馨苑,104.0158459979741,30.701653206072645
3320,华侨城原岸,104.04996157514039,30.73362472333543
3321,恒大曹家巷广场,104.09733802807553,30.67911645045435
3322,锦熙玉苑,104.0278552646759,30.709181198646924
3323,保利堂悦,104.02305921155812,30.708358627164447
3324,旭辉江山和鸣,104.05740358713781,30.697356042874134
3325,西城公馆,104.03481300017287,30.702389900881233
3326,中环西岸观邸,104.0182137516373,30.713031363081903
3327,龙湖北城天街一期,104.07253707057275,30.71549676223937
3328,恒大曹家巷广场,104.09733802807553,30.67911645045435
3329,瑞安城中汇,104.09805469621138,30.698848590337068
3330,锦熙玉苑,104.0278552646759,30.709181198646924
3331,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
3332,市委机关宿舍二期,104.03201208359276,30.688892114125363
3333,金沙美邻一期,104.02284316908298,30.694811609477355
3334,龙湖北城天街一期,104.07253707057275,30.71549676223937
3335,电建地产洺悦府,104.06079397179357,30.72195285222698
3336,营和街17号院,104.04437348605447,30.68935282404548
3337,华侨城天鹅堡,104.03539914451814,30.725155238699283
3338,阳光金沙,104.01786853282982,30.696546644803878
3339,文家东巷17号院,104.05348931699676,30.692471777619627
3340,中南樾府,104.09775996217357,30.79602282702288
3341,金沙美邻丽雅苑,104.02125972596053,30.694404649115913
3342,百寿路7号院,104.04547741369568,30.677690294755
3343,瑞安城中汇,104.09805469621138,30.698848590337068
3344,三友小区,104.05355955819951,30.706500538092655
3345,青羊小区(成都),104.05143228092133,30.689534964564164
3346,中南樾府,104.09775996217357,30.79602282702288
3347,龙湖西宸原著公寓,104.02404016117501,30.71033156039609
3348,华欣园,104.09219918157514,30.682538454076838
3349,华侨城原岸,104.04996157514039,30.73362472333543
3350,中房北极星花园,104.08664810267624,30.68538834795846
3351,恒大曹家巷广场,104.09733802807553,30.67911645045435
3352,保利两河森林别墅,103.97643185558776,30.724758031265644
3353,绿地世纪城,104.08655387042825,30.726461867199223
3354,北京城建龙樾熙城,104.05740358713781,30.697356042874134
3355,华侨城纯水岸一期,104.03469496282887,30.72329584663474
3356,福林公寓,104.08001196055183,30.685194863776925
3357,绿杨新邨,104.02247109094074,30.69615125919485
3358,华侨城原岸,104.04996157514039,30.73362472333543
3359,远洋朗郡,103.98645101626275,30.72134421435084
3360,高家庄赞城,104.05740358713781,30.697356042874134
3361,千禧花园,104.05328584451061,30.71812959201529
3362,恒大曹家巷广场,104.09733802807553,30.67911645045435
3363,远洋朗郡,103.98645101626275,30.72134421435084
3364,明阳家在回廊,104.01584060814105,30.705692149000654
3365,锦泰世家,104.08945719383648,30.69637266912682
3366,恒大曹家巷广场,104.09733802807553,30.67911645045435
3367,西西里一期,104.02574757045784,30.70905863229692
3368,电建地产洺悦府,104.06079397179357,30.72195285222698
3369,绿地世纪城,104.08655387042825,30.726461867199223
3370,福祥家园瑞福苑,104.0259789739572,30.704258860030016
3371,金沙美邻一期,104.02284316908298,30.694811609477355
3372,华侨城东岸,104.05005993959374,30.733616963050707
3373,保利两河森林别墅,103.97643185558776,30.724758031265644
3374,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
3375,一品天下C区,104.03127412561632,30.69805185888818
3376,佳乐云锦阁,104.076646997942,30.729094860200814
3377,恒大曹家巷广场,104.09733802807553,30.67911645045435
3378,恒大曹家巷广场,104.09733802807553,30.67911645045435
3379,工人村,104.09088298434193,30.681496849267635
3380,抚琴南路小区,104.04528068478899,30.682586205348414
3381,恒大曹家巷广场,104.09733802807553,30.67911645045435
3382,华侨城纯水岸一期,104.03469496282887,30.72329584663474
3383,华侨城天鹅堡,104.03539914451814,30.725155238699283
3384,龙湖西宸原著,104.02404016117501,30.71033156039609
3385,北京城建龙樾熙城,104.05740358713781,30.697356042874134
3386,华侨城纯水岸一期,104.03469496282887,30.72329584663474
3387,华侨城原岸,104.04996157514039,30.73362472333543
3388,中南樾府,104.09775996217357,30.79602282702288
3389,千和馨城,104.02102419025582,30.697426533001124
3390,金牛万达b组团,104.0810619000319,30.692654435850304
3391,锦城世家,104.05543252518781,30.68226514552694
3392,旭辉江山和鸣,104.05740358713781,30.697356042874134
3393,恒大曹家巷广场,104.09733802807553,30.67911645045435
3394,东原亲亲里,104.01047170559956,30.727194723049468
3395,福祥家园瑞康苑,104.0240068340406,30.703195368071533
3396,北站东二路11号院,104.08501507308964,30.69333142065222
3397,益民苑,104.02382600514144,30.69217309052819
3398,蓝光富丽城,104.0892465411944,30.701289048511192
3399,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
3400,光荣北路87号院,104.05607634074681,30.694673264886582
3401,绿地世纪城,104.08655387042825,30.726461867199223
3402,蓝光富丽城,104.0892465411944,30.701289048511192
3403,华侨城东岸,104.05005993959374,30.733616963050707
3404,曹家巷恒大雅苑,104.09413934181559,30.680658976142567
3405,华侨城天鹅堡,104.03539914451814,30.725155238699283
3406,金房央座,104.04507308638564,30.70244144601662
3407,金牛万达c组团,104.08097835761946,30.69485648214672
3408,炎华置信花千集,104.07305700980191,30.69215585521525
3409,星辉西路8号院,104.08251697529694,30.684953862065715
3410,绿地世纪城,104.08655387042825,30.726461867199223
3411,华侨城天鹅堡,104.03539914451814,30.725155238699283
3412,东原亲亲里,104.01047170559956,30.727194723049468
3413,黄忠二期,104.02355831009946,30.690127966968497
3414,西西里二期,104.02586812305726,30.707751765602286
3415,尚锦城,104.08931759716025,30.695376242758922
3416,西西里二期,104.02586812305726,30.707751765602286
3417,远洋朗郡,103.98645101626275,30.72134421435084
3418,工人村,104.09088298434193,30.681496849267635
3419,华侨城东岸,104.05005993959374,30.733616963050707
3420,中南樾府,104.09775996217357,30.79602282702288
3421,华侨城原岸,104.04996157514039,30.73362472333543
3422,悦民苑,104.02589102984778,30.69130487718249
3423,绿地世纪城,104.08655387042825,30.726461867199223
3424,泉水人家三期A区,104.06808596677081,30.73773145506147
3425,北京城建龙樾熙城,104.05740358713781,30.697356042874134
3426,禾嘉利好,104.09089951316331,30.70187747551522
3427,青房天韵华庭,104.00934702710106,30.708564096047002
3428,兴顺花苑,104.09624407162548,30.676489766845705
3429,中南樾府,104.09775996217357,30.79602282702288
3430,金牛状元府邸,104.02906968389483,30.691918908165462
3431,抚琴小区(金牛),104.04610964111362,30.68251197734524
3432,佳乐云锦阁,104.076646997942,30.729094860200814
3433,红旗巷5号院,104.09531780006836,30.700075024739494
3434,华侨城纯水岸二期,104.03396994045177,30.720210284163198
3435,平福巷4号院,104.094645638479,30.69241121026587
3436,北星城,104.09719744326321,30.77554680711815
3437,和睦人家一期,104.04693590252168,30.698775228905806
3438,金牛万达d组团,104.08233560741448,30.693284451104617
3439,金牛万达c组团,104.08097835761946,30.69485648214672
3440,金牛万达c组团,104.08097835761946,30.69485648214672
3441,华侨城东岸,104.05005993959374,30.733616963050707
3442,富临沙河新城,104.05740358713781,30.697356042874134
3443,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
3444,恒大曹家巷广场,104.09733802807553,30.67911645045435
3445,华侨城纯水岸三期,104.03362292503326,30.725361137095557
3446,金牛万达d组团,104.08233560741448,30.693284451104617
3447,金牛万达b组团,104.0810619000319,30.692654435850304
3448,华侨城东岸,104.05005993959374,30.733616963050707
3449,锦城世家,104.05543252518781,30.68226514552694
3450,汇融名城,104.05740358713781,30.697356042874134
3451,北星城,104.09719744326321,30.77554680711815
3452,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
3453,华宇锦城名都,104.04796059961691,30.70746416869566
3454,抚琴街南三巷2号院,104.04692390834651,30.68728813040123
3455,恒大西锦城,104.01731643426338,30.714818304524716
3456,金沙国际花园,104.01587959460018,30.693468990830727
3457,阳曦芙蓉城,104.02292401657887,30.704715226415807
3458,万福苑金牛,104.07546554653528,30.689118043938993
3459,华侨城纯水岸三期,104.03362292503326,30.725361137095557
3460,前锋小区,104.04812759461122,30.698479298412227
3461,一品荷花,104.08716705376935,30.702469935559943
3462,青房尚瑞天韵,104.00934028980973,30.706790466640694
3463,黄忠四期,104.02459082245264,30.689692648594786
3464,华侨城天鹅堡,104.03539914451814,30.725155238699283
3465,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
3466,明阳家在回廊,104.01584060814105,30.705692149000654
3467,翠堤雅筑,104.05740358713781,30.697356042874134
3468,保利梧桐语,103.99766600123262,30.711210079692872
3469,正成拉斐,104.00487598091681,30.724537152794277
3470,星辉东路19号院,104.09369989255673,30.6782027378444
3471,华侨城天鹅堡,104.03539914451814,30.725155238699283
3472,九里堤公交苑,104.0534779920592,30.71799244542731
3473,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
3474,汇融名城,104.05740358713781,30.697356042874134
3475,金牛花园,103.99811488449595,30.71575709126217
3476,金牛万达d组团,104.08233560741448,30.693284451104617
3477,四季香榭,104.04824572178578,30.71393089225442
3478,中南樾府,104.09775996217357,30.79602282702288
3479,华侨城纯水岸二期,104.03396994045177,30.720210284163198
3480,华侨城纯水岸二期,104.03396994045177,30.720210284163198
3481,恒大曹家巷广场,104.09733802807553,30.67911645045435
3482,炎华置信花千集,104.07305700980191,30.69215585521525
3483,西西里二期,104.02586812305726,30.707751765602286
3484,金都花园,104.01938100981697,30.697944105942128
3485,阳曦芙蓉城,104.02292401657887,30.704715226415807
3486,飞大壹号广场,104.08840096621785,30.687229533773646
3487,恒大曹家巷广场,104.09733802807553,30.67911645045435
3488,华西园,104.09362964326924,30.68346886195643
3489,泰逸美景,104.01291303048403,30.710869400214538
3490,居然小区,104.0080917349814,30.70830467889572
3491,恒大曹家巷广场,104.09733802807553,30.67911645045435
3492,龙湖北城天街一期,104.07253707057275,30.71549676223937
3493,黄忠四期,104.02459082245264,30.689692648594786
3494,保利国宾首府,104.00729987867437,30.72286386147507
3495,金地嘉年华城,104.01480100546249,30.702326957091405
3496,阳曦芙蓉城,104.02292401657887,30.704715226415807
3497,益民苑,104.02382600514144,30.69217309052819
3498,站北苑,104.05521172169347,30.708595688692032
3499,旭辉江山和鸣,104.05740358713781,30.697356042874134
3500,首开龙湖紫宸,104.03919295817843,30.70579189778465
3501,懋园西沿风景,104.02524362106674,30.702380119722886
3502,抚琴西路南一巷1号院,104.04526356218767,30.683087085167628
3503,华侨城原岸,104.04996157514039,30.73362472333543
3504,华侨城纯水岸二期,104.03396994045177,30.720210284163198
3505,首开龙湖紫宸,104.03919295817843,30.70579189778465
3506,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
3507,恒大曹家巷广场,104.09733802807553,30.67911645045435
3508,文华路14号院,104.04152927114878,30.680425882897413
3509,长虹天樾,104.07500511106308,30.718071743422225
3510,华侨城天鹅堡,104.03539914451814,30.725155238699283
3511,华侨城纯水岸一期,104.03469496282887,30.72329584663474
3512,恒大曹家巷广场,104.09733802807553,30.67911645045435
3513,佳乐云锦阁,104.076646997942,30.729094860200814
3514,银沙正街70号院,104.04888684242826,30.702538170698624
3515,香山苑,104.09396839427706,30.69670998446406
3516,金房水韵天府,104.07385775933352,30.725706964687703
3517,西西里二期,104.02586812305726,30.707751765602286
3518,金都花园,104.01938100981697,30.697944105942128
3519,天地芳苑,104.05258399841566,30.711400872089243
3520,中南樾府,104.09775996217357,30.79602282702288
3521,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
3522,青羊小区(成都),104.05143228092133,30.689534964564164
3523,卓越云际,104.05740358713781,30.697356042874134
3524,文华路14号院,104.04152927114878,30.680425882897413
3525,北京城建龙樾熙城,104.05740358713781,30.697356042874134
3526,蓝光云鼎,104.03413792358212,30.693622941873553
3527,远洋朗郡,103.98645101626275,30.72134421435084
3528,水岸汇景,104.04138545243663,30.701488555170624
3529,营康西路29号院,104.03953170918625,30.69456543049595
3530,首开龙湖紫宸,104.03919295817843,30.70579189778465
3531,恒大曹家巷广场,104.09733802807553,30.67911645045435
3532,首开龙湖紫宸,104.03919295817843,30.70579189778465
3533,恒大曹家巷广场,104.09733802807553,30.67911645045435
3534,中南樾府,104.09775996217357,30.79602282702288
3535,青房天韵华庭,104.00934702710106,30.708564096047002
3536,中南樾府,104.09775996217357,30.79602282702288
3537,千和馨城,104.02102419025582,30.697426533001124
3538,金牛万达d组团,104.08233560741448,30.693284451104617
3539,瑞安城中汇,104.09805469621138,30.698848590337068
3540,黄忠一期,104.02461714280408,30.691713869303896
3541,旭辉江山和鸣,104.05740358713781,30.697356042874134
3542,金地嘉年华城,104.01480100546249,30.702326957091405
3543,瑞安城中汇,104.09805469621138,30.698848590337068
3544,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
3545,西线阳光,104.0006939196151,30.716045905069038
3546,电建地产洺悦玺,103.9871550182909,30.734744836212062
3547,华西园,104.09362964326924,30.68346886195643
3548,欣园二期,104.05099220105198,30.70959321914408
3549,熙城国际,104.0495895868287,30.689193819591946
3550,龙门镇,104.05740358713781,30.697356042874134
3551,金地嘉年华城,104.01480100546249,30.702326957091405
3552,保利公园里,104.05740358713781,30.697356042874134
3553,欣民苑,104.02463483942263,30.68973441812702
3554,阳曦芙蓉城,104.02292401657887,30.704715226415807
3555,汇融名城,104.05740358713781,30.697356042874134
3556,华欣园,104.09219918157514,30.682538454076838
3557,西西里二期,104.02586812305726,30.707751765602286
3558,保利梧桐语,103.99766600123262,30.711210079692872
3559,富临沙河新城,104.05740358713781,30.697356042874134
3560,金牛万达a组团,104.0810619000319,30.692654435850304
3561,百寿路9号院,104.04235023345265,30.6767923351543
3562,青房尚瑞天韵,104.00934028980973,30.706790466640694
3563,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
3564,西西里二期,104.02586812305726,30.707751765602286
3565,瑞升城北橡树林,104.0915614744936,30.69221485897639
3566,龙湖源著,103.98673991131476,30.71916055239091
3567,华侨城原岸,104.04996157514039,30.73362472333543
3568,西西里一期,104.02574757045784,30.70905863229692
3569,蓝光花满庭一期,104.0667532407162,30.729358101181184
3570,禾嘉利好,104.09089951316331,30.70187747551522
3571,中南樾府,104.09775996217357,30.79602282702288
3572,瑞安城中汇,104.09805469621138,30.698848590337068
3573,中环西岸观邸,104.0182137516373,30.713031363081903
3574,西城天下,104.02098655125495,30.700217993381198
3575,星辉西路8号院,104.08251697529694,30.684953862065715
3576,四季香榭,104.04824572178578,30.71393089225442
3577,金沙国际花园,104.01587959460018,30.693468990830727
3578,旭辉江山和鸣,104.05740358713781,30.697356042874134
3579,一环路北三段2号院,104.08393236252628,30.690361731573482
3580,万科国宾润园,104.01016744952332,30.723094600467807
3581,西线阳光,104.0006939196151,30.716045905069038
3582,旭辉江山和鸣,104.05740358713781,30.697356042874134
3583,中环西岸观邸,104.0182137516373,30.713031363081903
3584,华侨城纯水岸三期,104.03362292503326,30.725361137095557
3585,万科金域西岭,104.02046975609507,30.716481569070016
3586,福祥家园瑞祥苑,104.02724693218454,30.70319428128537
3587,和睦人家一期,104.04693590252168,30.698775228905806
3588,金房水韵天府,104.07385775933352,30.725706964687703
3589,中房北极星花园,104.08664810267624,30.68538834795846
3590,恒大曹家巷广场,104.09733802807553,30.67911645045435
3591,金沙国际花园,104.01587959460018,30.693468990830727
3592,绿地世纪城,104.08655387042825,30.726461867199223
3593,金牛万达a组团,104.0810619000319,30.692654435850304
3594,蓝光花满庭一期,104.0667532407162,30.729358101181184
3595,润泽园一期,104.09625296485004,30.70034608279817
3596,龙湖北城天街二期,104.07075043074396,30.717113057134025
3597,金牛万达b组团,104.0810619000319,30.692654435850304
3598,恒大曹家巷广场,104.09733802807553,30.67911645045435
3599,曹家巷恒大雅苑,104.09413934181559,30.680658976142567
3600,黄忠四期,104.02459082245264,30.689692648594786
3601,金沙美邻一期,104.02284316908298,30.694811609477355
3602,幸福枫景,104.0204603238872,30.701354256959327
3603,千和馨城,104.02102419025582,30.697426533001124
3604,恒大曹家巷广场,104.09733802807553,30.67911645045435
3605,天地芳苑,104.05258399841566,30.711400872089243
3606,金地嘉年华城,104.01480100546249,30.702326957091405
3607,金城丽景,104.04888145259518,30.700051865033096
3608,恒大曹家巷广场,104.09733802807553,30.67911645045435
3609,西西里一期,104.02574757045784,30.70905863229692
3610,营中巷32号院,104.04430764026058,30.69017385113316
3611,红旗巷5号院,104.09531780006836,30.700075024739494
3612,旭辉江山和鸣,104.05740358713781,30.697356042874134
3613,华侨城纯水岸二期,104.03396994045177,30.720210284163198
3614,电建地产洺悦府,104.06079397179357,30.72195285222698
3615,青房天韵华庭,104.00934702710106,30.708564096047002
3616,绿杨新邨,104.02247109094074,30.69615125919485
3617,恒大西锦城,104.01731643426338,30.714818304524716
3618,西西里二期,104.02586812305726,30.707751765602286
3619,星辉中路14号院,104.08861054089333,30.68015769296428
3620,华侨城东岸,104.05005993959374,30.733616963050707
3621,全兴花园,104.06519180607877,30.698066686553528
3622,华侨城原岸,104.04996157514039,30.73362472333543
3623,旭辉江山和鸣,104.05740358713781,30.697356042874134
3624,旭辉江山和鸣,104.05740358713781,30.697356042874134
3625,抚琴西北街小区,104.04908303235163,30.687725888542925
3626,华侨城原岸,104.04996157514039,30.73362472333543
3627,和谐家园,104.01552045205729,30.706561318367196
3628,龙门镇,104.05740358713781,30.697356042874134
3629,丽景湾,104.06084023452732,30.69834670386435
3630,瑞升城北橡树林,104.0915614744936,30.69221485897639
3631,卓越云际,104.05740358713781,30.697356042874134
3632,天合凯旋港,104.07800604434804,30.68513259470743
3633,德意馨苑,104.0158459979741,30.701653206072645
3634,禾嘉利好,104.09089951316331,30.70187747551522
3635,远洋朗郡,103.98645101626275,30.72134421435084
3636,华侨城纯水岸208区,104.03265500084625,30.72227688317816
3637,人和逸景,104.04684661095399,30.69187263665468
3638,高家庄赞城,104.05740358713781,30.697356042874134
3639,长虹天樾,104.07500511106308,30.718071743422225
3640,人和逸景,104.04684661095399,30.69187263665468
3641,金牛万达b组团,104.0810619000319,30.692654435850304
3642,金域港湾,104.01996014737925,30.70030004825778
3643,中南樾府,104.09775996217357,30.79602282702288
3644,华侨城天鹅堡,104.03539914451814,30.725155238699283
3645,碧桂园城市花园,104.10254101358932,30.772605045304726
3646,华侨城纯水岸二期,104.03396994045177,30.720210284163198
3647,金牛万达d组团,104.08233560741448,30.693284451104617
3648,阳曦芙蓉城,104.02292401657887,30.704715226415807
3649,华侨城纯水岸二期,104.03396994045177,30.720210284163198
3650,蜀汉路交警宿舍,104.03510099691938,30.691964869107018
3651,万福苑金牛,104.07546554653528,30.689118043938993
3652,瑞安城中汇,104.09805469621138,30.698848590337068
3653,旭辉江山和鸣,104.05740358713781,30.697356042874134
3654,白鸽岛尚,104.00222166779592,30.713962017411085
3655,马鞍东路社区,104.09926264763065,30.682784508747883
3656,恒大西锦城,104.01731643426338,30.714818304524716
3657,阳曦芙蓉城,104.02292401657887,30.704715226415807
3658,银沙新居,104.04716856364877,30.703524197944468
3659,阳曦芙蓉城,104.02292401657887,30.704715226415807
3660,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
3661,营康西路29号院,104.03953170918625,30.69456543049595
3662,保利梧桐语,103.99766600123262,30.711210079692872
3663,电建地产洺悦玺,103.9871550182909,30.734744836212062
3664,华侨城纯水岸一期,104.03469496282887,30.72329584663474
3665,金牛万达c组团,104.08097835761946,30.69485648214672
3666,全兴花园,104.06519180607877,30.698066686553528
3667,正成拉斐,104.00487598091681,30.724537152794277
3668,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
3669,飞大壹号广场,104.08840096621785,30.687229533773646
3670,凯瑞花都,104.04524205765208,30.69133337004645
3671,北京城建龙樾熙城,104.05740358713781,30.697356042874134
3672,澳林春天,104.04327000756601,30.695983182939717
3673,平福巷4号院,104.094645638479,30.69241121026587
3674,正成拉斐,104.00487598091681,30.724537152794277
3675,恒大曹家巷广场,104.09733802807553,30.67911645045435
3676,金沙国际花园,104.01587959460018,30.693468990830727
3677,城市绿舟花园,104.0412067794707,30.712220855900686
3678,中南樾府,104.09775996217357,30.79602282702288
3679,蓝光富丽城,104.0892465411944,30.701289048511192
3680,凤栖桐,104.05740358713781,30.697356042874134
3681,抚琴西北街3号院,104.04812124898109,30.687735416464044
3682,万科金域西岭,104.02046975609507,30.716481569070016
3683,恒大西锦城,104.01731643426338,30.714818304524716
3684,欣园二期,104.05099220105198,30.70959321914408
3685,保利梧桐语,103.99766600123262,30.711210079692872
3686,白鸽岛尚,104.00222166779592,30.713962017411085
3687,首开龙湖紫宸,104.03919295817843,30.70579189778465
3688,金城丽景,104.04888145259518,30.700051865033096
3689,兴元花园,104.04663371254813,30.69052989908012
3690,炎华置信花千集,104.07305700980191,30.69215585521525
3691,北京城建龙樾熙城,104.05740358713781,30.697356042874134
3692,泰基花语廊,104.01663066783706,30.70451246618153
3693,金牛万达c组团,104.08097835761946,30.69485648214672
3694,旭辉江山和鸣,104.05740358713781,30.697356042874134
3695,金房星座,104.04770610966594,30.701868858734322
3696,金域港湾,104.01996014737925,30.70030004825778
3697,银沙新居,104.04716856364877,30.703524197944468
3698,金牛万达d组团,104.08233560741448,30.693284451104617
3699,瑞安城中汇,104.09805469621138,30.698848590337068
3700,保利堂悦,104.02305921155812,30.708358627164447
3701,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
3702,唯特郡,104.03137805956382,30.69328064695843
3703,芙蓉华庭,104.09546775600376,30.699526773345493
3704,华侨城天鹅堡,104.03539914451814,30.725155238699283
3705,禾嘉利好,104.09089951316331,30.70187747551522
3706,九里西苑C区,104.05941408469968,30.71342403977198
3707,华侨城原岸,104.04996157514039,30.73362472333543
3708,华侨城天鹅堡,104.03539914451814,30.725155238699283
3709,金牛万达d组团,104.08233560741448,30.693284451104617
3710,营和街9号院,104.04320892279134,30.687954150312127
3711,龙湖上城,104.07880104472437,30.688633885787453
3712,青房尚瑞天韵,104.00934028980973,30.706790466640694
3713,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
3714,远洋朗郡,103.98645101626275,30.72134421435084
3715,恒大曹家巷广场,104.09733802807553,30.67911645045435
3716,金牛万达d组团,104.08233560741448,30.693284451104617
3717,一环路北三段2号院,104.08393236252628,30.690361731573482
3718,阳曦芙蓉城,104.02292401657887,30.704715226415807
3719,恒大曹家巷广场,104.09733802807553,30.67911645045435
3720,水晶花园,104.08370246907847,30.682834045711424
3721,华侨城原岸,104.04996157514039,30.73362472333543
3722,北斗七星城,104.10610593900567,30.778454038626972
3723,德意馨苑,104.0158459979741,30.701653206072645
3724,安居苑,104.05209289479336,30.678109051122462
3725,悦民苑,104.02589102984778,30.69130487718249
3726,西城公馆,104.03481300017287,30.702389900881233
